section,row,seat,x,y
309,19,4,8710.15,4700.18
309,19,5,8707.62,4713.95
309,19,6,8705.1,4727.72
309,19,7,8702.57,4741.49
309,19,8,8700.04,4755.26
309,19,9,8697.52,4769.03
309,19,10,8694.99,4782.8
309,19,11,8692.46,4796.57
309,19,12,8689.93,4810.34
309,19,13,8687.41,4824.11
309,19,14,8684.88,4837.88
309,19,15,8682.35,4851.65
309,19,16,8679.82,4865.42
309,19,17,8677.3,4879.19
309,19,18,8674.77,4892.96
309,19,19,8672.24,4906.73
309,19,20,8669.72,4920.5
309,19,21,8667.19,4934.27
309,19,22,8664.66,4948.04
309,19,23,8662.13,4961.81
309,19,24,8659.61,4975.58
309,1,1,8284.03,4554.05
309,1,2,8281.5,4567.82
309,1,3,8278.97,4581.59
309,1,4,8276.45,4595.36
309,1,5,8273.92,4609.13
309,1,6,8271.39,4622.9
309,1,7,8268.87,4636.67
309,1,8,8266.34,4650.44
309,1,9,8263.81,4664.21
309,1,10,8261.28,4677.98
309,1,11,8258.76,4691.75
309,1,12,8256.23,4705.52
309,1,13,8253.7,4719.29
309,1,14,8251.17,4733.06
309,1,15,8248.65,4746.83
309,1,16,8246.12,4760.6
309,1,17,8243.59,4774.37
309,1,18,8241.07,4788.14
309,1,19,8238.54,4801.91
309,1,20,8236.01,4815.68
309,1,21,8233.48,4829.45
309,1,22,8230.96,4843.22
309,1,23,8228.43,4856.99
309,1,24,8225.9,4870.76
309,1,25,8223.37,4884.53
309,1,26,8220.85,4898.3
309,2,1,8308.02,4559.07
309,2,2,8305.49,4572.84
309,2,3,8302.96,4586.61
309,2,4,8300.44,4600.38
309,2,5,8297.91,4614.15
309,2,6,8295.38,4627.92
309,2,7,8292.85,4641.69
309,2,8,8290.33,4655.46
309,2,9,8287.8,4669.23
309,2,10,8285.27,4683
309,2,11,8282.75,4696.77
309,2,12,8280.22,4710.54
309,2,13,8277.69,4724.31
309,2,14,8275.16,4738.08
309,2,15,8272.64,4751.85
309,2,16,8270.11,4765.62
309,2,17,8267.58,4779.39
309,2,18,8265.05,4793.16
309,2,19,8262.53,4806.93
309,2,20,8260,4820.7
309,2,21,8257.47,4834.47
309,2,22,8254.95,4848.24
309,2,23,8252.42,4862.01
309,2,24,8249.89,4875.78
309,2,25,8247.36,4889.55
309,2,26,8244.84,4903.32
309,3,1,8332.01,4564.08
309,3,2,8329.48,4577.85
309,3,3,8326.95,4591.62
309,3,4,8324.43,4605.39
309,3,5,8321.9,4619.16
309,3,6,8319.37,4632.93
309,3,7,8316.84,4646.7
309,3,8,8314.32,4660.47
309,3,9,8311.79,4674.24
309,3,10,8309.26,4688.01
309,3,11,8306.73,4701.78
309,3,12,8304.21,4715.55
309,3,13,8301.68,4729.32
309,3,14,8299.15,4743.09
309,3,15,8296.63,4756.86
309,3,16,8294.1,4770.63
309,3,17,8291.57,4784.4
309,3,18,8289.04,4798.17
309,3,19,8286.52,4811.94
309,3,20,8283.99,4825.71
309,3,21,8281.46,4839.48
309,3,22,8278.93,4853.25
309,3,23,8276.41,4867.02
309,3,24,8273.88,4880.79
309,3,25,8271.35,4894.56
309,3,26,8268.83,4908.33
309,4,1,8356,4569.09
309,4,2,8353.47,4582.86
309,4,3,8350.94,4596.63
309,4,4,8348.41,4610.4
309,4,5,8345.89,4624.17
309,4,6,8343.36,4637.94
309,4,7,8340.83,4651.71
309,4,8,8338.31,4665.48
309,4,9,8335.78,4679.25
309,4,10,8333.25,4693.02
309,4,11,8330.72,4706.79
309,4,12,8328.2,4720.56
309,4,13,8325.67,4734.33
309,4,14,8323.14,4748.1
309,4,15,8320.62,4761.87
309,4,16,8318.09,4775.64
309,4,17,8315.56,4789.41
309,4,18,8313.03,4803.18
309,4,19,8310.51,4816.95
309,4,20,8307.98,4830.72
309,4,21,8305.45,4844.49
309,4,22,8302.92,4858.26
309,4,23,8300.4,4872.03
309,4,24,8297.87,4885.8
309,4,25,8295.34,4899.57
309,4,26,8292.82,4913.34
309,5,1,8379.99,4574.1
309,5,2,8377.46,4587.87
309,5,3,8374.93,4601.64
309,5,4,8372.4,4615.41
309,5,5,8369.88,4629.18
309,5,6,8367.35,4642.95
309,5,7,8364.82,4656.72
309,5,8,8362.3,4670.49
309,5,9,8359.77,4684.26
309,5,10,8357.24,4698.03
309,5,11,8354.71,4711.8
309,5,12,8352.19,4725.57
309,5,13,8349.66,4739.34
309,5,14,8347.13,4753.11
309,5,15,8344.6,4766.88
309,5,16,8342.08,4780.65
309,5,17,8339.55,4794.42
309,5,18,8337.02,4808.19
309,5,19,8334.5,4821.96
309,5,20,8331.97,4835.73
309,5,21,8329.44,4849.5
309,5,22,8326.91,4863.27
309,5,23,8324.39,4877.04
309,5,24,8321.86,4890.81
309,5,25,8319.33,4904.58
309,5,26,8316.8,4918.35
309,6,1,8396.93,4617.48
309,6,2,8394.41,4631.25
309,6,3,8391.88,4645.02
309,6,4,8389.35,4658.79
309,6,5,8386.83,4672.56
309,6,6,8384.3,4686.33
309,6,7,8381.77,4700.1
309,6,8,8379.24,4713.87
309,6,9,8376.72,4727.64
309,6,10,8374.19,4741.41
309,6,11,8371.66,4755.18
309,6,12,8369.13,4768.95
309,6,13,8366.61,4782.72
309,6,14,8364.08,4796.49
309,6,15,8361.55,4810.26
309,6,16,8359.03,4824.03
309,6,17,8356.5,4837.8
309,6,18,8353.97,4851.57
309,6,19,8351.44,4865.34
309,6,20,8348.92,4879.11
309,7,1,8420.92,4622.49
309,7,2,8418.4,4636.26
309,7,3,8415.87,4650.03
309,7,4,8413.34,4663.8
309,7,5,8410.82,4677.57
309,7,6,8408.29,4691.34
309,7,7,8405.76,4705.11
309,7,8,8403.23,4718.88
309,7,9,8400.71,4732.65
309,7,10,8398.18,4746.42
309,7,11,8395.65,4760.19
309,7,12,8393.12,4773.96
309,7,13,8390.6,4787.73
309,7,14,8388.07,4801.5
309,7,15,8385.54,4815.27
309,7,16,8383.02,4829.04
309,7,17,8380.49,4842.81
309,7,18,8377.96,4856.58
309,7,19,8375.43,4870.35
309,7,20,8372.91,4884.12
309,8,1,8443.74,4633.9
309,8,2,8441.21,4647.67
309,8,3,8438.69,4661.44
309,8,4,8436.16,4675.21
309,8,5,8433.63,4688.98
309,8,6,8431.1,4702.75
309,8,7,8428.58,4716.52
309,8,8,8426.05,4730.29
309,8,9,8423.52,4744.06
309,8,10,8420.99,4757.83
309,8,11,8418.47,4771.6
309,8,12,8415.94,4785.37
309,8,13,8413.41,4799.14
309,8,14,8410.89,4812.91
309,8,15,8408.36,4826.68
309,8,16,8405.83,4840.45
309,8,17,8403.3,4854.22
309,8,18,8400.78,4867.99
309,8,19,8398.25,4881.76
309,9,1,8477.84,4608.74
309,9,2,8475.31,4622.51
309,9,3,8472.79,4636.28
309,9,4,8470.26,4650.05
309,9,5,8467.73,4663.82
309,9,6,8465.21,4677.59
309,9,7,8462.68,4691.36
309,9,8,8460.15,4705.13
309,9,9,8457.62,4718.9
309,9,10,8455.1,4732.67
309,9,11,8452.57,4746.44
309,9,12,8450.04,4760.21
309,9,13,8447.51,4773.98
309,9,14,8444.99,4787.75
309,9,15,8442.46,4801.52
309,9,16,8439.93,4815.29
309,9,17,8437.41,4829.06
309,9,18,8434.88,4842.83
309,9,19,8432.35,4856.6
309,9,20,8429.82,4870.37
309,9,21,8427.3,4884.14
309,9,22,8424.77,4897.91
309,9,23,8422.24,4911.68
309,9,24,8419.71,4925.45
309,20,1,8741.72,4663.88
309,20,2,8739.2,4677.65
309,20,3,8736.67,4691.42
309,20,4,8734.14,4705.19
309,20,5,8731.61,4718.96
309,20,6,8729.09,4732.73
309,20,7,8726.56,4746.5
309,20,8,8724.03,4760.27
309,20,9,8721.5,4774.04
309,20,10,8718.98,4787.81
309,20,11,8716.45,4801.58
309,20,12,8713.92,4815.35
309,20,13,8711.4,4829.12
309,20,14,8708.87,4842.89
309,20,15,8706.34,4856.66
309,20,16,8703.81,4870.43
309,20,17,8701.29,4884.2
309,20,18,8698.76,4897.97
309,20,19,8696.23,4911.74
309,20,20,8693.7,4925.51
309,20,21,8691.18,4939.28
309,20,22,8688.65,4953.05
309,20,23,8686.12,4966.82
309,20,24,8683.6,4980.59
309,21,1,8765.71,4668.89
309,21,2,8763.18,4682.66
309,21,3,8760.66,4696.43
309,21,4,8758.13,4710.2
309,21,5,8755.6,4723.97
309,21,6,8753.08,4737.74
309,21,7,8750.55,4751.51
309,21,8,8748.02,4765.28
309,21,9,8745.49,4779.05
309,21,10,8742.97,4792.82
309,21,11,8740.44,4806.59
309,21,12,8737.91,4820.36
309,21,13,8735.38,4834.13
309,21,14,8732.86,4847.9
309,21,15,8730.33,4861.67
309,21,16,8727.8,4875.44
309,21,17,8725.28,4889.21
309,21,18,8722.75,4902.98
309,21,19,8720.22,4916.75
309,21,20,8717.69,4930.52
309,21,21,8715.17,4944.29
309,21,22,8712.64,4958.06
309,21,23,8710.11,4971.83
309,21,24,8707.58,4985.6
310,11,1,8444.6,5053.14
310,11,2,8441.88,5066.88
310,11,3,8439.16,5080.61
310,11,4,8436.44,5094.34
310,11,5,8433.72,5108.08
310,11,6,8431,5121.81
310,11,7,8428.28,5135.54
310,11,8,8425.56,5149.28
310,11,9,8422.84,5163.01
310,11,10,8420.12,5176.74
310,11,11,8417.4,5190.48
310,11,12,8414.68,5204.21
310,11,13,8411.96,5217.94
310,11,14,8409.25,5231.68
310,11,15,8406.53,5245.41
310,11,16,8403.81,5259.14
310,11,17,8401.09,5272.88
310,11,18,8398.37,5286.61
310,11,19,8395.65,5300.34
310,11,20,8392.93,5314.08
310,11,21,8390.21,5327.81
310,11,22,8387.49,5341.54
310,22,1,8708.96,5105.49
310,22,2,8706.24,5119.22
310,22,3,8703.52,5132.96
310,22,4,8700.81,5146.69
310,22,5,8698.09,5160.42
310,22,6,8695.37,5174.16
310,22,7,8692.65,5187.89
310,22,8,8689.93,5201.62
310,22,9,8687.21,5215.36
310,22,10,8684.49,5229.09
310,22,11,8681.77,5242.82
310,22,12,8679.05,5256.56
310,22,13,8676.33,5270.29
310,22,14,8673.61,5284.02
310,22,15,8670.89,5297.76
310,22,16,8668.17,5311.49
310,22,17,8665.45,5325.22
310,22,18,8662.74,5338.96
310,22,19,8660.02,5352.69
310,22,20,8657.3,5366.42
310,22,21,8654.58,5380.16
310,22,22,8651.86,5393.89
310,12,1,8468.63,5057.9
310,12,2,8465.91,5071.64
310,12,3,8463.19,5085.37
310,12,4,8460.47,5099.1
310,12,5,8457.75,5112.84
310,12,6,8455.03,5126.57
310,12,7,8452.31,5140.3
310,12,8,8449.59,5154.04
310,12,9,8446.87,5167.77
310,12,10,8444.16,5181.5
310,12,11,8441.44,5195.24
310,12,12,8438.72,5208.97
310,12,13,8436,5222.7
310,12,14,8433.28,5236.44
310,12,15,8430.56,5250.17
310,12,16,8427.84,5263.9
310,12,17,8425.12,5277.64
310,12,18,8422.4,5291.37
310,12,19,8419.68,5305.1
310,12,20,8416.96,5318.84
310,12,21,8414.24,5332.57
310,12,22,8411.52,5346.3
310,23,1,8733,5110.25
310,23,2,8730.28,5123.98
310,23,3,8727.56,5137.71
310,23,4,8724.84,5151.45
310,23,5,8722.12,5165.18
310,23,6,8719.4,5178.92
310,23,7,8716.68,5192.65
310,23,8,8713.96,5206.38
310,23,9,8711.24,5220.12
310,23,10,8708.52,5233.85
310,23,11,8705.8,5247.58
310,23,12,8703.08,5261.32
310,23,13,8700.37,5275.05
310,23,14,8697.65,5288.78
310,23,15,8694.93,5302.52
310,23,16,8692.21,5316.25
310,23,17,8689.49,5329.98
310,23,18,8686.77,5343.72
310,23,19,8684.05,5357.45
310,23,20,8681.33,5371.18
310,23,21,8678.61,5384.92
310,23,22,8675.89,5398.65
310,13,1,8492.66,5062.66
310,13,2,8489.94,5076.39
310,13,3,8487.22,5090.13
310,13,4,8484.5,5103.86
310,13,5,8481.79,5117.59
310,13,6,8479.07,5131.33
310,13,7,8476.35,5145.06
310,13,8,8473.63,5158.79
310,13,9,8470.91,5172.53
310,13,10,8468.19,5186.26
310,13,11,8465.47,5199.99
310,13,12,8462.75,5213.73
310,13,13,8460.03,5227.46
310,13,14,8457.31,5241.19
310,13,15,8454.59,5254.93
310,13,16,8451.87,5268.66
310,13,17,8449.15,5282.39
310,13,18,8446.43,5296.13
310,13,19,8443.72,5309.86
310,13,20,8441,5323.59
310,13,21,8438.28,5337.33
310,13,22,8435.56,5351.06
310,24,1,8757.13,5114.52
310,24,2,8754.41,5128.25
310,24,3,8751.69,5141.98
310,24,4,8748.97,5155.72
310,24,5,8746.25,5169.45
310,24,6,8743.53,5183.18
310,24,7,8740.81,5196.92
310,24,8,8738.09,5210.65
310,24,9,8735.37,5224.38
310,24,10,8732.65,5238.12
310,24,11,8729.93,5251.85
310,24,12,8727.22,5265.58
310,24,13,8724.5,5279.32
310,24,14,8715.93,5322.58
310,24,15,8713.21,5336.31
310,24,16,8710.49,5350.04
310,24,17,8707.77,5363.78
310,24,18,8705.05,5377.51
310,24,19,8702.33,5391.24
310,24,20,8699.61,5404.98
310,25,1,8785.78,5095.93
310,25,2,8782.93,5110.35
310,25,3,8780.07,5124.77
310,25,4,8777.22,5139.19
310,25,5,8774.36,5153.61
310,25,6,8771.51,5168.03
310,25,7,8768.65,5182.45
310,25,8,8765.8,5196.87
310,25,9,8762.94,5211.29
310,25,10,8760.09,5225.71
310,25,11,8757.23,5240.13
310,25,12,8754.38,5254.55
310,25,13,8751.52,5268.97
310,25,14,8748.67,5283.39
310,25,15,8740.12,5326.55
310,25,16,8736.82,5343.23
310,25,17,8733.51,5359.9
310,25,18,8730.21,5376.58
310,25,19,8726.91,5393.26
310,25,20,8723.61,5409.93
310,25,21,8720.31,5426.61
310,25,22,8717,5443.28
310,14,1,8516.7,5067.42
310,14,2,8513.98,5081.15
310,14,3,8511.26,5094.89
310,14,4,8508.54,5108.62
310,14,5,8505.82,5122.35
310,14,6,8503.1,5136.09
310,14,7,8500.38,5149.82
310,14,8,8497.66,5163.55
310,14,9,8494.94,5177.29
310,14,10,8492.22,5191.02
310,14,11,8489.5,5204.75
310,14,12,8486.78,5218.49
310,14,13,8484.06,5232.22
310,14,14,8481.35,5245.95
310,14,15,8478.63,5259.69
310,14,16,8475.91,5273.42
310,14,17,8473.19,5287.15
310,14,18,8470.47,5300.89
310,14,19,8467.75,5314.62
310,14,20,8465.03,5328.35
310,14,21,8462.31,5342.09
310,14,22,8459.59,5355.82
310,15,1,8540.73,5072.18
310,15,2,8538.01,5085.91
310,15,3,8535.29,5099.65
310,15,4,8532.57,5113.38
310,15,5,8529.85,5127.11
310,15,6,8527.13,5140.85
310,15,7,8524.41,5154.58
310,15,8,8521.69,5168.31
310,15,9,8518.98,5182.05
310,15,10,8516.26,5195.78
310,15,11,8513.54,5209.51
310,15,12,8510.82,5223.25
310,15,13,8508.1,5236.98
310,15,14,8505.38,5250.71
310,15,15,8502.66,5264.45
310,15,16,8499.94,5278.18
310,15,17,8497.22,5291.91
310,15,18,8494.5,5305.65
310,15,19,8491.78,5319.38
310,15,20,8489.06,5333.11
310,15,21,8486.34,5346.85
310,15,22,8483.62,5360.58
310,16,1,8564.76,5076.94
310,16,2,8562.04,5090.67
310,16,3,8559.32,5104.4
310,16,4,8556.6,5118.14
310,16,5,8553.89,5131.87
310,16,6,8551.17,5145.6
310,16,7,8548.45,5159.34
310,16,8,8545.73,5173.07
310,16,9,8543.01,5186.8
310,16,10,8540.29,5200.54
310,16,11,8537.57,5214.27
310,16,12,8534.85,5228
310,16,13,8532.13,5241.74
310,16,14,8529.41,5255.47
310,16,15,8526.69,5269.2
310,16,16,8523.97,5282.94
310,16,17,8521.25,5296.67
310,16,18,8518.54,5310.4
310,16,19,8515.82,5324.14
310,16,20,8513.1,5337.87
310,16,21,8510.38,5351.6
310,16,22,8507.66,5365.34
310,17,1,8588.8,5081.7
310,17,2,8586.08,5095.43
310,17,3,8583.36,5109.16
310,17,4,8580.64,5122.9
310,17,5,8577.92,5136.63
310,17,6,8575.2,5150.36
310,17,7,8572.48,5164.1
310,17,8,8569.76,5177.83
310,17,9,8567.04,5191.56
310,17,10,8564.32,5205.3
310,17,11,8561.6,5219.03
310,17,12,8558.88,5232.76
310,17,13,8556.16,5246.5
310,17,14,8553.45,5260.23
310,17,15,8550.73,5273.96
310,17,16,8548.01,5287.7
310,17,17,8545.29,5301.43
310,17,18,8542.57,5315.16
310,17,19,8539.85,5328.9
310,17,20,8537.13,5342.63
310,17,21,8534.41,5356.36
310,17,22,8531.69,5370.1
310,18,1,8612.83,5086.45
310,18,2,8610.11,5100.19
310,18,3,8607.39,5113.92
310,18,4,8604.67,5127.65
310,18,5,8601.95,5141.39
310,18,6,8599.23,5155.12
310,18,7,8596.51,5168.85
310,18,8,8593.79,5182.59
310,18,9,8591.08,5196.32
310,18,10,8588.36,5210.05
310,18,11,8585.64,5223.79
310,18,12,8582.92,5237.52
310,18,13,8580.2,5251.26
310,18,14,8577.48,5264.99
310,18,15,8574.76,5278.72
310,18,16,8572.04,5292.46
310,18,17,8569.32,5306.19
310,18,18,8566.6,5319.92
310,18,19,8563.88,5333.66
310,18,20,8561.16,5347.39
310,18,21,8558.44,5361.12
310,18,22,8555.72,5374.86
310,19,1,8636.86,5091.21
310,19,2,8634.14,5104.95
310,19,3,8631.42,5118.68
310,19,4,8628.71,5132.41
310,19,5,8625.99,5146.15
310,19,6,8623.27,5159.88
310,19,7,8620.55,5173.61
310,19,8,8617.83,5187.35
310,19,9,8615.11,5201.08
310,19,10,8612.39,5214.81
310,19,11,8609.67,5228.55
310,19,12,8606.95,5242.28
310,19,13,8604.23,5256.01
310,19,14,8601.51,5269.75
310,19,15,8598.79,5283.48
310,19,16,8596.07,5297.21
310,19,17,8593.35,5310.95
310,19,18,8590.64,5324.68
310,19,19,8587.92,5338.41
310,19,20,8585.2,5352.15
310,19,21,8582.48,5365.88
310,19,22,8579.76,5379.61
310,5A,1,8315.96,5064.37
310,5A,2,8311.89,5084.97
310,5A,3,8307.81,5105.57
310,5A,4,8303.73,5126.17
310,5A,5,8299.65,5146.77
310,5A,6,8295.57,5167.37
310,5A,7,8291.49,5187.97
310,5A,8,8287.41,5208.57
310,5A,9,8283.33,5229.17
310,1,1,8195.67,5024.75
310,1,2,8192.95,5038.49
310,1,3,8190.23,5052.22
310,1,4,8187.51,5065.95
310,1,5,8184.79,5079.69
310,1,6,8182.07,5093.42
310,1,7,8179.35,5107.15
310,1,8,8176.63,5120.89
310,1,9,8173.92,5134.62
310,1,10,8171.2,5148.35
310,1,11,8168.48,5162.09
310,1,12,8165.76,5175.82
310,1,13,8163.04,5189.55
310,1,14,8160.32,5203.29
310,1,15,8157.6,5217.02
310,1,16,8154.88,5230.75
310,2,1,8219.7,5029.51
310,2,2,8216.98,5043.24
310,2,3,8214.26,5056.98
310,2,4,8211.55,5070.71
310,2,5,8208.83,5084.44
310,2,6,8206.11,5098.18
310,2,7,8203.39,5111.91
310,2,8,8200.67,5125.64
310,2,9,8197.95,5139.38
310,2,10,8195.23,5153.11
310,2,11,8192.51,5166.85
310,2,12,8189.79,5180.58
310,2,13,8187.07,5194.31
310,2,14,8184.35,5208.05
310,2,15,8181.63,5221.78
310,2,16,8178.91,5235.51
310,3,1,8243.74,5034.27
310,3,2,8241.02,5048
310,3,3,8238.3,5061.74
310,3,4,8235.58,5075.47
310,3,5,8232.86,5089.2
310,3,6,8230.14,5102.94
310,3,7,8227.42,5116.67
310,3,8,8224.7,5130.4
310,3,9,8221.98,5144.14
310,3,10,8219.26,5157.87
310,3,11,8216.54,5171.6
310,3,12,8213.82,5185.34
310,3,13,8211.1,5199.07
310,3,14,8208.39,5212.8
310,3,15,8205.67,5226.54
310,3,16,8202.95,5240.27
310,4,1,8267.77,5039.03
310,4,2,8265.05,5052.76
310,4,3,8262.33,5066.5
310,4,4,8259.61,5080.23
310,4,5,8256.89,5093.96
310,4,6,8254.17,5107.7
310,4,7,8251.45,5121.43
310,4,8,8248.73,5135.16
310,4,9,8246.02,5148.9
310,4,10,8243.3,5162.63
310,4,11,8240.58,5176.36
310,4,12,8237.86,5190.1
310,4,13,8235.14,5203.83
310,4,14,8232.42,5217.56
310,4,15,8229.7,5231.3
310,4,16,8226.98,5245.03
310,9,1,8396.53,5043.63
310,9,2,8393.81,5057.36
310,9,3,8391.09,5071.09
310,9,4,8388.37,5084.83
310,9,5,8385.65,5098.56
310,9,6,8382.93,5112.29
310,9,7,8380.21,5126.03
310,9,8,8377.49,5139.76
310,9,14,8361.18,5222.16
310,9,15,8358.46,5235.89
310,9,16,8355.74,5249.63
310,9,17,8353.02,5263.36
310,9,18,8350.3,5277.09
310,9,19,8347.58,5290.83
310,9,20,8344.86,5304.56
310,9,21,8342.14,5318.29
310,9,22,8339.42,5332.03
310,20,1,8660.9,5095.97
310,20,2,8658.18,5109.71
310,20,3,8655.46,5123.44
310,20,4,8652.74,5137.17
310,20,5,8650.02,5150.91
310,20,6,8647.3,5164.64
310,20,7,8644.58,5178.37
310,20,8,8641.86,5192.11
310,20,9,8639.14,5205.84
310,20,10,8636.42,5219.57
310,20,11,8633.7,5233.31
310,20,12,8630.98,5247.04
310,20,13,8628.27,5260.77
310,20,14,8625.55,5274.51
310,20,15,8622.83,5288.24
310,20,16,8620.11,5301.97
310,20,17,8617.39,5315.71
310,20,18,8614.67,5329.44
310,20,19,8611.95,5343.17
310,20,20,8609.23,5356.91
310,20,21,8606.51,5370.64
310,20,22,8603.79,5384.37
310,10,1,8420.56,5048.38
310,10,2,8417.84,5062.12
310,10,3,8415.12,5075.85
310,10,4,8412.4,5089.58
310,10,5,8409.69,5103.32
310,10,6,8406.97,5117.05
310,10,7,8404.25,5130.78
310,10,8,8401.53,5144.52
310,10,9,8398.81,5158.25
310,10,10,8396.09,5171.98
310,10,11,8393.37,5185.72
310,10,12,8390.65,5199.45
310,10,13,8387.93,5213.19
310,10,14,8385.21,5226.92
310,10,15,8382.49,5240.65
310,10,16,8379.77,5254.39
310,10,17,8377.05,5268.12
310,10,18,8374.33,5281.85
310,10,19,8371.62,5295.59
310,10,20,8368.9,5309.32
310,10,21,8366.18,5323.05
310,10,22,8363.46,5336.79
310,21,1,8684.93,5100.73
310,21,2,8682.21,5114.46
310,21,3,8679.49,5128.2
310,21,4,8676.77,5141.93
310,21,5,8674.05,5155.66
310,21,6,8671.33,5169.4
310,21,7,8668.61,5183.13
310,21,8,8665.89,5196.86
310,21,9,8663.18,5210.6
310,21,10,8660.46,5224.33
310,21,11,8657.74,5238.06
310,21,12,8655.02,5251.8
310,21,13,8652.3,5265.53
310,21,14,8649.58,5279.26
310,21,15,8646.86,5293
310,21,16,8644.14,5306.73
310,21,17,8641.42,5320.46
310,21,18,8638.7,5334.2
310,21,19,8635.98,5347.93
310,21,20,8633.26,5361.66
310,21,21,8630.54,5375.4
310,21,22,8627.82,5389.13
311,22,1,8625.13,5515.12
311,22,2,8622.46,5528.86
311,22,3,8619.79,5542.61
311,22,4,8617.12,5556.35
311,22,5,8614.45,5570.09
311,22,6,8611.77,5583.83
311,22,7,8609.1,5597.58
311,22,8,8606.43,5611.32
311,22,9,8605.68,5624.89
311,22,10,8597.5,5636.65
311,22,11,8587.28,5646.22
311,22,12,8577.06,5655.78
311,22,13,8566.84,5665.35
311,22,14,8556.61,5674.91
311,22,15,8546.39,5684.48
311,22,16,8536.17,5694.04
311,22,17,8525.95,5703.61
311,22,18,8515.72,5713.17
311,11,1,8367.62,5456.31
311,11,2,8364.38,5472.99
311,11,3,8358.35,5487.26
311,11,4,8347.33,5499.63
311,11,5,8334.91,5511.24
311,23,1,8648.58,5520.29
311,23,2,8645.9,5534.03
311,23,3,8643.23,5547.77
311,23,4,8640.56,5561.52
311,23,5,8637.89,5575.26
311,23,6,8635.22,5589
311,23,7,8632.55,5602.75
311,23,8,8629.88,5616.49
311,23,9,8627.21,5630.23
311,23,10,8626.3,5643.37
311,23,11,8616.08,5652.94
311,23,12,8605.86,5662.5
311,23,13,8595.64,5672.07
311,23,14,8585.41,5681.63
311,23,15,8575.19,5691.2
311,23,16,8564.97,5700.77
311,23,17,8554.75,5710.33
311,23,18,8544.52,5719.9
311,23,19,8534.3,5729.46
311,12,1,8391.18,5460.88
311,12,2,8388.05,5476.98
311,12,3,8384.81,5493.02
311,12,4,8376.26,5507.88
311,12,5,8364.28,5519.09
311,12,6,8352.31,5530.29
311,24,1,8672.02,5525.46
311,24,2,8669.35,5539.2
311,24,3,8666.68,5552.94
311,24,4,8664.01,5566.69
311,24,5,8661.34,5580.43
311,24,6,8658.66,5594.17
311,24,7,8655.99,5607.91
311,24,8,8653.32,5621.66
311,24,9,8650.65,5635.4
311,24,10,8618.46,5687.39
311,24,11,8608.96,5696.56
311,24,12,8599.46,5705.73
311,24,13,8589.97,5714.9
311,24,14,8580.47,5724.07
311,24,15,8570.98,5733.24
311,24,16,8561.48,5742.4
311,24,17,8551.99,5751.57
311,13,1,8414.63,5466.05
311,13,2,8411.5,5482.15
311,13,3,8408.37,5498.25
311,13,4,8400.29,5513.59
311,13,5,8393.25,5526.06
311,13,6,8381.13,5537.4
311,13,7,8369.01,5548.74
311,25,1,8700.71,5503.63
311,25,2,8698.04,5517.37
311,25,3,8695.37,5531.12
311,25,4,8692.7,5544.86
311,25,5,8690.03,5558.6
311,25,6,8687.36,5572.35
311,25,7,8684.68,5586.09
311,25,8,8682.01,5599.83
311,25,9,8679.34,5613.57
311,25,10,8676.67,5627.32
311,25,11,8674,5641.06
311,25,12,8637.42,5706.76
311,25,13,8626.63,5717.18
311,25,14,8615.84,5727.6
311,25,15,8605.05,5738.02
311,25,16,8594.26,5748.44
311,25,17,8583.47,5758.86
311,25,18,8572.68,5769.28
311,25,19,8561.89,5779.7
311,25,20,8551.1,5790.12
311,25,21,8540.31,5800.53
311,14,1,8438.05,5471.32
311,14,2,8435.29,5485.55
311,14,3,8432.52,5499.79
311,14,4,8429.75,5514.02
311,14,5,8427.36,5527.41
311,14,6,8416.77,5537.31
311,14,7,8406.19,5547.22
311,14,8,8395.6,5557.13
311,14,9,8385.01,5567.04
311,15,1,8461.52,5476.39
311,15,2,8458.39,5492.49
311,15,3,8455.26,5508.59
311,15,4,8452.13,5524.69
311,15,5,8447.38,5539.89
311,15,6,8437.39,5553.21
311,15,7,8425.41,5564.42
311,15,8,8413.44,5575.62
311,15,9,8401.46,5586.83
311,16,1,8484.43,5484.82
311,16,2,8481.72,5499.27
311,16,3,8479.02,5513.71
311,16,4,8476.31,5528.16
311,16,5,8473.6,5542.61
311,16,6,8469.44,5555.8
311,16,7,8458.77,5565.92
311,16,8,8448.11,5576.03
311,16,9,8437.44,5586.15
311,16,10,8426.78,5596.27
311,16,11,8416.11,5606.38
311,17,1,8507.78,5489.97
311,17,2,8504.97,5504.4
311,17,3,8502.17,5518.83
311,17,4,8499.36,5533.26
311,17,5,8496.56,5547.69
311,17,6,8494.18,5562.35
311,17,7,8485.15,5574.22
311,17,8,8474.42,5584.27
311,17,9,8463.69,5594.31
311,17,10,8452.95,5604.36
311,17,11,8442.22,5614.4
311,17,12,8431.49,5624.44
311,18,1,8531.37,5494.35
311,18,2,8528.72,5507.99
311,18,3,8526.07,5521.64
311,18,4,8523.42,5535.28
311,18,5,8520.76,5548.93
311,18,6,8518.11,5562.57
311,18,7,8512.75,5576.59
311,18,8,8506.21,5588.19
311,18,9,8494.75,5598.92
311,18,10,8483.29,5609.64
311,18,11,8471.82,5620.37
311,18,12,8460.36,5631.1
311,18,13,8448.9,5641.83
311,19,1,8554.8,5499.62
311,19,2,8552.13,5513.36
311,19,3,8549.46,5527.1
311,19,4,8546.78,5540.84
311,19,5,8544.11,5554.59
311,19,6,8541.44,5568.33
